employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-73560289,Logan,Fischer,Female,Nairobi,Ruaraka,2022-06-21,Customer Service,Help Desk Technician,Bachelor,75449,Excellent,No,1984-08-14,2022-12-18
00-72415804,Cheyenne,Ball,Male,Nakuru,Njoro,2022-07-16,IT,Software Developer,Bachelor,93010,Needs Improvement,No,1983-11-13,2023-01-12
00-91321540,Ronald,Meadows,Female,Nairobi,Embakasi,2021-06-23,IT,IT Support Specialist,High School,65025,Good,No,1972-11-18,2021-12-20
00-25372341,Phyllis,Manning,Male,Kisumu,Milimani,2023-07-04,Sales,Sales Representative,Bachelor,69649,Satisfactory,No,1983-08-05,2023-12-31
00-24508768,Shannon,Walton,Female,Nairobi,Ruaraka,2020-11-22,Sales,Sales Representative,Bachelor,66054,Satisfactory,Yes,1981-04-06,2021-05-21
00-60372847,Dana,Cannon,Male,Nairobi,Kasarani,2019-07-22,Finance,Accountant,Bachelor,90510,Satisfactory,Yes,1992-02-23,2022-06-08
00-20200074,Todd,Allen,Male,Bungoma,Webuye,2020-06-19,Operations,Logistics Coordinator,Bachelor,63066,Satisfactory,No,1991-11-02,2020-12-16
00-23676961,Chris,Mitchell,Male,Nairobi,Dagoreti,2022-04-16,IT,Software Developer,Bachelor,108351,Excellent,No,1961-11-19,2022-10-13
00-90585882,Matthew,Orozco,Female,Nakuru,Njoro,2023-02-01,IT,Software Developer,Master,94005,Good,No,1974-11-04,2023-07-31
00-15512205,Devon,Hall,Female,Mombasa,Likoni,2018-09-27,Finance,Financial Analyst,PhD,109546,Needs Improvement,Yes,1970-06-25,2021-08-07
00-59737181,Eric,Lewis,Female,Kisumu,Nyalenda,2016-06-10,Operations,Operations Analyst,Master,80208,Good,No,1981-09-23,2021-05-12
00-11698142,Rick,Daniels,Female,Nairobi,Dagoreti,2023-06-11,Operations,Operations Analyst,Bachelor,69460,Excellent,No,1987-11-10,2023-12-08
00-68186525,Bryan,Wall,Female,Kakamega,Kakamega,2024-05-31,IT,Software Developer,Bachelor,102663,Satisfactory,No,1985-05-20,2024-11-27
00-71705170,Rebecca,Silva,Male,Nairobi,Ruaraka,2022-09-28,IT,System Administrator,Master,66817,Good,No,1964-06-18,2023-03-27
00-80027662,Andrew,Gilmore,Female,Kisumu,Milimani,2024-08-11,HR,HR Coordinator,Bachelor,60350,Good,No,1987-12-17,2025-02-07
00-82232344,Omar,Smith,Female,Nairobi,Embakasi,2023-05-17,IT,Software Developer,Master,107117,Satisfactory,Yes,1983-06-23,2023-11-13
00-89520597,Kenneth,Price,Female,Nairobi,Kasarani,2017-12-13,Operations,Logistics Coordinator,Bachelor,60784,Satisfactory,No,1979-02-27,2019-06-14
00-21631697,Stephanie,Barnes,Female,Nairobi,Kasarani,2017-10-18,Operations,Logistics Coordinator,Bachelor,54521,Good,Yes,1977-07-01,2018-04-16
00-72372114,Jessica,Marsh,Male,Mombasa,Kisauni,2020-12-14,Operations,Logistics Coordinator,Bachelor,63134,Satisfactory,Yes,1982-07-17,2021-06-12
00-55150390,Jeffrey,Robinson,Female,Nairobi,Nairobi,2015-06-19,Operations,Inventory Specialist,Bachelor,52987,Satisfactory,No,1986-10-07,2018-09-03
00-75437844,Todd,Price,Male,Nairobi,Dagoreti,2017-09-17,Customer Service,Help Desk Technician,Bachelor,81471,Good,No,1972-05-13,2018-03-16
00-47535126,Erin,Powell,Female,Nairobi,Dagoreti,2023-03-06,Sales,Sales Representative,Bachelor,63610,Good,Yes,1971-02-23,2023-09-02
00-84597009,Mary,Calhoun,Male,Nairobi,Dagoreti,2015-08-30,Sales,Sales Specialist,Bachelor,77253,Needs Improvement,Yes,1991-06-07,2020-06-11
00-42394260,Amanda,Meadows,Male,Mombasa,Changamwe,2022-08-18,IT,IT Support Specialist,High School,59136,Satisfactory,Yes,1985-09-29,2023-02-14
00-42255732,Anne,Johnson,Male,Bungoma,Webuye,2022-09-07,Operations,Logistics Coordinator,Bachelor,61379,Good,No,2002-07-28,2023-03-06
00-75876924,Roy,Camacho,Female,Nairobi,Kasarani,2019-03-12,IT,IT Support Specialist,High School,56430,Good,No,2002-05-06,2019-09-08
00-49491631,Brent,Gray,Male,Kakamega,Kakamega,2017-03-24,Marketing,Content Creator,High School,60991,Satisfactory,No,1977-09-09,2023-12-12
00-51098277,Shawn,Rogers,Male,Nairobi,Nairobi,2022-12-08,Sales,Sales Representative,Bachelor,83835,Satisfactory,No,1964-06-16,2023-06-06
00-84285882,Nicholas,Walton,Male,Mombasa,Kisauni,2020-11-19,IT,System Administrator,Master,73817,Good,No,1997-04-28,2021-05-18
00-83871890,Robert,Conley,Male,Bungoma,Chwele,2018-07-02,Sales,Sales Representative,Bachelor,62749,Excellent,No,2000-11-08,2020-01-29
00-46361787,Andrew,Ryan,Female,Nakuru,Gilgil,2018-05-16,IT,Software Developer,Master,100271,Satisfactory,No,1986-12-29,2018-11-12
00-35848226,Jeffrey,Jones,Male,Mombasa,Nyali,2018-09-11,Sales,Sales Specialist,Master,53173,Satisfactory,No,1995-02-21,2019-03-10
00-34850391,Billy,Johnson,Male,Nairobi,Kasarani,2017-04-07,Sales,Sales Consultant,Master,86274,Satisfactory,Yes,1998-11-25,2024-12-23
00-47111151,James,Smith,Male,Uasin Gishu,Moiben,2022-03-01,Sales,Sales Representative,Bachelor,68451,Good,No,1997-05-15,2022-08-28
00-47983442,John,Wells,Male,Nairobi,Kasarani,2024-02-14,IT,System Administrator,Bachelor,87105,Good,No,1983-08-23,2024-08-12
00-40532273,Anne,Robinson,Male,Kisumu,Kondele,2018-09-29,Finance,Financial Analyst,Bachelor,96398,Satisfactory,No,1999-09-24,2019-03-28
00-81690398,Jonathan,Wood,Male,Nairobi,Kasarani,2016-08-23,Finance,Accountant,Bachelor,73629,Good,Yes,1974-06-30,2017-02-19
00-84270583,Catherine,Adkins,Female,Kisumu,Maseno,2017-02-14,IT,IT Support Specialist,High School,60007,Good,No,1979-04-16,2024-11-08
00-75884623,Kimberly,Martin,Male,Nakuru,Gilgil,2016-04-30,Customer Service,Help Desk Technician,High School,77567,Good,Yes,1990-03-14,2019-01-27
00-48163378,Daniel,Johnson,Female,Bungoma,Chwele,2019-05-02,IT,Software Developer,Master,98024,Satisfactory,No,1995-12-30,2022-03-29
00-34744872,Barbara,Odonnell,Female,Bungoma,Naitiri,2024-05-25,Customer Service,Help Desk Technician,High School,73220,Excellent,No,1999-12-04,2024-11-21
00-74119726,Randy,Espinoza,Male,Bungoma,Chwele,2016-01-30,Finance,Financial Analyst,PhD,79008,Excellent,No,1990-04-13,2023-10-23
00-76001106,Brittany,Rivas,Male,Nairobi,Nairobi,2016-04-04,Marketing,Content Creator,High School,67750,Satisfactory,No,1983-04-24,2016-10-01
00-17195288,Curtis,Barton,Female,Nairobi,Ruaraka,2017-11-27,Customer Service,Customer Service Representative,Bachelor,57521,Satisfactory,Yes,1982-07-24,2018-12-19
00-21432787,Gabrielle,Trujillo,Female,Nairobi,Dagoreti,2024-11-05,Marketing,Marketing Coordinator,Bachelor,60108,Good,No,1985-05-21,2025-05-04
00-65857931,Tonya,Patton,Male,Nairobi,Ruaraka,2021-05-15,IT,Software Developer,Bachelor,95013,Satisfactory,No,1990-06-16,2021-11-11
00-80138498,Amanda,Stanley,Female,Nairobi,Nairobi,2018-01-27,IT,Software Developer,Master,82822,Good,Yes,1979-06-16,2018-07-26
00-88990506,William,Peterson,Male,Mombasa,Likoni,2024-11-25,Operations,Logistics Coordinator,Bachelor,62737,Good,No,1979-02-17,2025-05-24
00-93352876,Robert,Henry,Male,Uasin Gishu,Turbo,2016-06-17,Customer Service,Support Specialist,Bachelor,60382,Good,Yes,1974-04-26,2016-12-14
00-37888820,Susan,Reid,Female,Kisumu,Kisumu,2021-11-18,IT,IT Support Specialist,Bachelor,57664,Satisfactory,No,1995-11-21,2022-05-17
00-20896797,Steve,Hernandez,Female,Mombasa,Kisauni,2017-03-10,Operations,Logistics Coordinator,Bachelor,59331,Good,No,1986-11-20,2021-08-28
00-20075036,Jessica,Sheppard,Male,Bungoma,Chwele,2017-04-15,Customer Service,Support Specialist,Bachelor,72598,Good,No,1966-01-11,2017-10-12
00-89699989,Christina,Gillespie,Female,Nakuru,Molo,2019-10-28,Sales,Sales Consultant,Master,84092,Good,No,1998-02-02,2020-04-25
00-48668783,Timothy,Graham,Female,Bungoma,Kimilili,2022-10-11,Customer Service,Help Desk Technician,High School,56154,Good,No,2001-07-07,2023-04-09
00-70939053,Brittany,Morris,Male,Nairobi,Dagoreti,2016-04-05,IT,IT Support Specialist,High School,64657,Satisfactory,Yes,2004-03-02,2024-04-01
00-93893865,Mariah,Miller,Male,Nakuru,Njoro,2020-12-08,Sales,Sales Representative,Bachelor,75325,Satisfactory,No,1980-09-28,2022-07-23
00-25405014,Shannon,Christensen,Female,Kakamega,Mumias,2020-08-09,IT,Software Developer,Master,79192,Satisfactory,No,1997-04-23,2022-07-22
00-45652586,Cheryl,Gray,Male,Nakuru,Molo,2023-01-12,Finance,Accountant,Bachelor,64993,Good,No,2000-04-05,2023-07-11
00-32269779,Troy,Nguyen,Female,Bungoma,Kimilili,2023-07-09,Customer Service,Support Specialist,High School,57453,Good,Yes,1962-07-23,2024-01-05
00-86397676,Jason,Salinas,Male,Bungoma,Kimilili,2024-05-12,Operations,Inventory Specialist,Bachelor,60435,Good,No,1974-12-20,2024-11-08
00-72907576,Joshua,Carlson,Female,Nairobi,Ruaraka,2022-12-08,Customer Service,Support Specialist,Bachelor,62427,Good,No,1984-08-06,2023-06-06
00-46540265,Joshua,Smith,Male,Bungoma,Bungoma,2020-03-15,Sales,Sales Representative,Bachelor,66152,Satisfactory,Yes,1996-01-09,2021-06-15
00-20796722,Christopher,Cortez,Female,Nairobi,Embakasi,2020-07-08,Sales,Sales Representative,Bachelor,57900,Good,No,1978-08-08,2021-09-18
00-53261270,Angela,Allen,Male,Kisumu,Kondele,2021-07-04,Finance,Accountant,Bachelor,74376,Satisfactory,No,1990-06-17,2021-12-31
00-40725714,Debbie,Henry,Male,Nairobi,Ruaraka,2024-11-03,Marketing,Marketing Manager,Master,96366,Excellent,Yes,1985-12-15,2025-05-02
00-12784407,Andre,Phillips,Male,Nairobi,Dagoreti,2024-06-06,Customer Service,Customer Service Representative,Bachelor,67580,Needs Improvement,No,1998-11-20,2024-12-03
00-46173157,Heather,Torres,Female,Kisumu,Nyalenda,2020-08-13,Sales,Sales Representative,Bachelor,62136,Good,No,1989-08-19,2021-02-09
00-79654147,Miguel,Tran,Male,Nairobi,Ruaraka,2022-05-14,Operations,Logistics Coordinator,Bachelor,64018,Excellent,Yes,1986-08-28,2022-11-10
00-88561612,Ronald,Reese,Female,Kisumu,Kondele,2019-05-09,Finance,Accountant,Bachelor,63919,Satisfactory,Yes,1988-12-26,2019-11-05
00-73083727,Michael,Chavez,Male,Nakuru,Gilgil,2018-04-30,Customer Service,Customer Service Representative,High School,64069,Satisfactory,No,1978-03-21,2021-06-13
00-99943797,John,Martinez,Female,Nairobi,Kasarani,2016-03-15,Sales,Sales Representative,Bachelor,62480,Needs Improvement,No,1982-07-28,2023-06-26
00-65250068,Leslie,Newton,Female,Nairobi,Embakasi,2022-10-24,Sales,Sales Consultant,PhD,103942,Excellent,No,1981-08-01,2023-04-22
00-63747791,Hannah,Lee,Female,Nairobi,Dagoreti,2023-10-14,Sales,Sales Representative,Bachelor,69551,Excellent,No,1972-10-29,2024-04-11
00-71045700,Todd,Hardy,Male,Bungoma,Naitiri,2016-10-22,Operations,Operations Analyst,Bachelor,79004,Good,Yes,1964-05-17,2019-10-29
00-25558733,Alicia,Campbell,Female,Kiambu,Ruiru,2024-02-09,IT,Software Developer,Master,87604,Satisfactory,No,2002-04-18,2024-08-07
00-79067939,Marissa,Phillips,Female,Bungoma,Bungoma,2023-05-21,Customer Service,Help Desk Technician,Bachelor,64947,Good,No,1995-02-26,2023-11-17
00-82825679,Harry,Smith,Male,Nairobi,Embakasi,2019-07-27,Marketing,SEO Specialist,Bachelor,81992,Satisfactory,Yes,1980-08-16,2020-01-23
00-79583757,David,Williams,Male,Nairobi,Nairobi,2018-01-22,IT,System Administrator,Master,95697,Good,No,1979-08-08,2024-04-26
00-69329732,Angela,Terry,Male,Nairobi,Embakasi,2022-02-19,Operations,Inventory Specialist,Bachelor,61489,Satisfactory,No,1978-09-12,2023-08-22
00-83715012,Dana,Mullins,Male,Bungoma,Bungoma,2017-02-09,Operations,Logistics Coordinator,Bachelor,67277,Satisfactory,No,1973-08-09,2020-10-19
00-75056916,Monique,Andrews,Female,Mombasa,Likoni,2016-07-01,IT,Software Developer,Master,88879,Needs Improvement,No,1976-01-15,2021-04-11
00-42117961,Timothy,Peterson,Male,Mombasa,Nyali,2022-01-20,HR,Recruiter,High School,65066,Satisfactory,No,1971-08-11,2022-07-19
00-11835355,Johnny,Hensley,Female,Kiambu,Kikuyu,2020-02-14,Operations,Inventory Specialist,Bachelor,60011,Satisfactory,No,2002-08-24,2023-07-03
00-25228493,Lynn,Morales,Male,Bungoma,Chwele,2019-01-29,Customer Service,Support Specialist,High School,59086,Satisfactory,No,1993-08-21,2021-09-08
00-30665654,Barbara,Parks,Male,Nairobi,Nairobi,2020-02-28,Customer Service,Support Specialist,Bachelor,62461,Satisfactory,No,1988-01-16,2020-08-26
00-78299645,Edward,Hart,Female,Kisumu,Maseno,2022-04-28,Sales,Sales Consultant,PhD,115356,Satisfactory,Yes,1985-08-14,2022-10-25
00-74759996,Christopher,Wright,Female,Mombasa,Changamwe,2024-08-04,Sales,Sales Consultant,PhD,112428,Good,No,1980-10-03,2025-01-31
00-83989546,Kathy,Obrien,Male,Nairobi,Nairobi,2017-11-04,Operations,Logistics Coordinator,Bachelor,64752,Needs Improvement,No,1994-06-20,2019-02-04
00-78214937,Christine,Rowe,Male,Nairobi,Dagoreti,2022-05-28,IT,System Administrator,Master,93042,Good,Yes,2001-01-09,2024-10-15
00-19369750,Shannon,Ramos,Male,Bungoma,Bungoma,2017-12-01,Marketing,Marketing Coordinator,Bachelor,70216,Good,No,1996-09-30,2018-05-30
00-78147397,Brianna,Patterson,Male,Nairobi,Nairobi,2017-08-09,Operations,Logistics Coordinator,Bachelor,65031,Good,No,1983-12-14,2018-02-05
00-50071487,Christine,Lynch,Male,Nairobi,Ruaraka,2023-10-15,Operations,Inventory Specialist,High School,61470,Satisfactory,Yes,1992-10-19,2024-04-12
00-75718414,Cory,Farmer,Female,Kisumu,Kondele,2023-08-31,Customer Service,Customer Service Representative,Bachelor,53257,Good,No,2005-05-17,2024-02-27
00-75007200,Jason,Guerrero,Male,Nairobi,Kasarani,2018-03-02,IT,Software Developer,Bachelor,109015,Satisfactory,No,2000-08-14,2019-05-18
00-82937948,John,Arnold,Male,Nairobi,Ruaraka,2018-03-02,Sales,Sales Representative,Bachelor,74687,Satisfactory,No,1983-01-05,2021-12-16
00-35320492,Aaron,Hayes,Female,Nairobi,Ruaraka,2024-08-18,Customer Service,Help Desk Technician,Bachelor,72639,Satisfactory,No,2002-08-28,2025-02-14
00-61401477,Terry,Johnson,Female,Kisumu,Kondele,2017-04-22,Operations,Operations Analyst,Master,65899,Satisfactory,No,1983-11-01,2020-02-07
00-52704903,Jasmine,Warner,Female,Nairobi,Kasarani,2022-06-26,Operations,Logistics Coordinator,Bachelor,62002,Good,Yes,1989-02-05,2022-12-23
00-61167978,Charles,Hall,Male,Uasin Gishu,Kesses,2018-04-13,Customer Service,Customer Service Representative,Bachelor,60532,Excellent,No,1994-01-30,2018-10-10
00-97512508,Kristin,Weber,Female,Bungoma,Bungoma,2024-09-13,Sales,Sales Specialist,PhD,75725,Excellent,No,1968-02-01,2025-03-12
00-26944487,Linda,Gonzalez,Female,Nairobi,Kasarani,2020-02-14,IT,System Administrator,Bachelor,79647,Needs Improvement,No,1976-10-08,2021-04-21
00-23470708,Amy,Holland,Male,Mombasa,Changamwe,2023-12-19,Sales,Sales Specialist,PhD,79081,Satisfactory,Yes,1989-06-27,2024-06-16
00-80591959,Joseph,Thomas,Female,Nairobi,Dagoreti,2024-01-24,Operations,Inventory Specialist,Bachelor,63000,Good,No,1991-06-16,2024-07-22
00-29348212,Gabriel,Parker,Male,Kisumu,Milimani,2019-10-18,Sales,Sales Representative,Bachelor,66201,Good,No,1979-09-28,2020-04-15
00-20043277,Madison,Morse,Male,Kiambu,Ruiru,2019-06-20,Customer Service,Customer Service Representative,High School,56535,Satisfactory,Yes,1994-07-20,2021-04-22
00-93652460,David,Barker,Female,Mombasa,Nyali,2022-09-29,Sales,Sales Specialist,Bachelor,82493,Good,No,1991-06-30,2023-03-28
00-54099326,Richard,Nelson,Female,Kiambu,Thika,2023-07-29,Operations,Inventory Specialist,High School,56582,Good,Yes,1977-03-24,2024-01-25
00-52501540,Troy,Miller,Male,Nairobi,Dagoreti,2021-01-16,Operations,Logistics Coordinator,Bachelor,61699,Satisfactory,No,1972-04-01,2021-07-15
00-82613940,Pamela,Navarro,Male,Nairobi,Dagoreti,2015-08-23,Operations,Inventory Specialist,Bachelor,69378,Good,No,1986-01-16,2021-03-17
00-94712997,John,Davis,Female,Bungoma,Naitiri,2022-09-19,Operations,Logistics Coordinator,Bachelor,59186,Good,No,1992-09-27,2023-07-01
00-22130508,Mary,Johnston,Female,Bungoma,Naitiri,2019-01-09,Customer Service,Help Desk Technician,High School,72472,Good,Yes,1992-12-07,2022-07-21
00-95060193,Yvonne,Chambers,Female,Kisumu,Nyalenda,2022-04-15,Operations,Logistics Coordinator,Bachelor,55621,Satisfactory,No,2004-02-05,2022-10-12
00-32329103,Barbara,Hines,Male,Bungoma,Kimilili,2022-03-10,IT,Software Developer,Bachelor,86387,Good,No,2004-04-21,2022-09-06
00-53536830,Thomas,Pearson,Male,Nairobi,Kasarani,2023-12-22,Operations,Inventory Specialist,High School,59111,Satisfactory,Yes,1993-07-29,2024-06-19
00-60310319,Joshua,Shea,Female,Nakuru,Molo,2019-06-19,Marketing,Content Creator,Bachelor,57778,Good,No,1985-09-11,2019-12-16
00-65304649,Cynthia,Vasquez,Male,Nairobi,Embakasi,2020-02-05,Customer Service,Support Specialist,Bachelor,62310,Satisfactory,No,1980-11-06,2020-08-03
00-33497411,Theodore,Ortiz,Male,Kiambu,Limuru,2016-05-04,Sales,Sales Consultant,PhD,95403,Good,No,1989-05-26,2020-03-23
00-42323627,Elizabeth,Hodge,Male,Nairobi,Dagoreti,2020-05-08,Operations,Operations Analyst,Master,72995,Satisfactory,Yes,1981-04-14,2023-07-06
00-41163805,Robert,Simpson,Female,Kiambu,Ruiru,2019-09-15,Operations,Operations Analyst,Bachelor,76399,Excellent,No,1989-07-24,2020-03-13
00-44269370,Sierra,Cervantes,Female,Nairobi,Nairobi,2022-08-02,Operations,Inventory Specialist,Bachelor,61577,Excellent,No,1982-03-15,2023-05-30
00-83363160,Benjamin,Miller,Male,Nairobi,Kasarani,2017-04-09,Operations,Logistics Coordinator,Bachelor,65592,Excellent,No,1985-07-29,2022-03-24
00-88862539,Marcus,Cordova,Male,Kiambu,Limuru,2017-06-06,Customer Service,Support Specialist,Bachelor,64677,Good,Yes,1983-06-13,2020-04-15
00-43567615,Michelle,Bryan,Male,Nairobi,Ruaraka,2019-01-01,Finance,Accounts Payable Specialist,Bachelor,64410,Good,No,1980-09-18,2019-06-30
00-61632653,Diane,Daniels,Male,Nairobi,Nairobi,2023-06-10,Customer Service,Help Desk Technician,Bachelor,76524,Satisfactory,No,1997-10-27,2024-01-16
00-61185849,Brian,Stone,Male,Nairobi,Ruaraka,2020-08-29,Operations,Operations Manager,Bachelor,104552,Good,No,1971-03-01,2021-02-25
00-49625201,Katherine,Garrett,Female,Kakamega,Kakamega,2015-10-23,Operations,Inventory Specialist,Bachelor,56423,Good,No,1972-06-26,2021-10-06
00-46840133,Brett,Adams,Male,Nakuru,Nakuru,2015-02-20,IT,Software Developer,Bachelor,105946,Good,No,1975-05-01,2024-01-22
00-16582607,Sara,Kim,Male,Nairobi,Dagoreti,2024-09-28,Operations,Logistics Coordinator,Bachelor,69748,Satisfactory,No,1998-05-12,2025-03-27
00-48412328,Todd,Johnson,Male,Mombasa,Mombasa,2023-09-02,Operations,Inventory Specialist,Bachelor,70461,Needs Improvement,Yes,1992-04-10,2024-02-29
00-57287718,Chelsea,Allen,Female,Uasin Gishu,Soy,2017-03-03,Marketing,SEO Specialist,High School,59135,Good,No,1997-10-15,2017-08-30
00-43638559,Lance,Smith,Female,Nairobi,Nairobi,2022-06-08,Operations,Logistics Coordinator,Bachelor,57995,Good,Yes,1968-08-29,2022-12-05
00-98473848,Christopher,Gay,Female,Mombasa,Kisauni,2022-12-21,Marketing,SEO Specialist,Bachelor,74185,Satisfactory,No,1994-10-16,2023-06-19
00-23041121,Daniel,Valentine,Male,Kisumu,Kondele,2023-09-09,Customer Service,Help Desk Technician,Bachelor,60525,Good,No,1984-04-12,2024-03-07
00-51464269,Marilyn,Jimenez,Female,Uasin Gishu,Kesses,2023-10-06,Operations,Logistics Coordinator,Bachelor,55415,Satisfactory,No,1984-12-04,2024-04-03
00-58970845,Kelly,Thornton,Male,Kisumu,Nyalenda,2022-06-11,Customer Service,Help Desk Technician,Bachelor,94280,Excellent,Yes,1968-06-09,2022-12-08
00-53851498,Mary,Baird,Male,Kiambu,Kikuyu,2022-04-05,Operations,Operations Analyst,Master,54745,Satisfactory,No,1985-08-10,2022-10-02
00-27738187,Stephen,Thomas,Male,Nairobi,Nairobi,2023-03-16,Sales,Sales Representative,Bachelor,67741,Good,No,1975-08-17,2024-11-17
00-77349752,Sandra,Romero,Male,Nairobi,Dagoreti,2024-12-07,Operations,Operations Analyst,Bachelor,91145,Good,No,1971-04-08,2025-06-05
00-74672520,Derek,Jones,Male,Nakuru,Njoro,2024-10-27,Operations,Logistics Coordinator,Bachelor,71138,Satisfactory,No,1971-02-19,2025-04-25
00-55461591,Kristy,Perry,Female,Nairobi,Nairobi,2023-12-29,Sales,Sales Representative,Bachelor,55845,Good,Yes,1978-01-07,2024-06-26
00-28892086,Kristin,Adams,Male,Nairobi,Nairobi,2022-01-01,Operations,Operations Analyst,Bachelor,68389,Needs Improvement,No,1978-01-30,2022-06-30
00-63339667,Justin,Evans,Male,Mombasa,Mombasa,2024-08-15,IT,IT Support Specialist,Bachelor,62625,Good,No,1976-08-04,2025-02-11
00-22120246,Bethany,Keller,Male,Kakamega,Kakamega,2023-12-03,Finance,Financial Analyst,Master,86202,Good,No,1986-06-08,2024-05-31
00-82017516,Edgar,Ryan,Female,Kisumu,Kisumu,2016-05-14,Marketing,Marketing Manager,Master,106977,Good,No,1986-05-01,2022-04-25
00-45186708,Martin,Hines,Female,Nairobi,Embakasi,2020-05-26,IT,Software Developer,Bachelor,88997,Good,Yes,1974-06-17,2020-11-22
00-24541967,Stanley,Morris,Male,Mombasa,Mombasa,2022-03-15,Operations,Inventory Specialist,High School,62195,Good,No,1977-04-18,2022-09-11
00-93154172,Tina,Allen,Female,Mombasa,Kisauni,2023-05-29,Customer Service,Support Specialist,Bachelor,62272,Good,Yes,2000-06-09,2023-11-25
00-91883846,Jesus,Rowe,Male,Kiambu,Thika,2017-01-17,Sales,Sales Representative,Bachelor,81367,Satisfactory,Yes,1987-12-01,2017-08-30
00-72312933,Louis,Kennedy,Female,Nairobi,Kasarani,2023-12-21,Sales,Sales Representative,Bachelor,52346,Satisfactory,No,1997-10-05,2024-06-18
